"ID_REF"	"WT.GSM130365"	"WT.GSM130366"	"WT.GSM130367"	"KO.GSM130368"	"KO.GSM130369"	"KO.GSM130370"
"102800_at"	70.6	208.3	176.8	166.3	149.1	169.3
"102801_at"	104.5	116.6	86.9	49.1	22.6	70.2
"102802_at"	34.4	88.9	26.8	49.4	26.8	73.6
"102803_at"	429.3	405.2	289.9	426.1	367.6	396.1
"102804_at"	1066.2	1061.6	1192.5	1056.5	1060.4	863.5
"102805_at"	96	217.5	206.6	142.4	88.7	46.9
"102806_g_at"	135.1	90.1	156.4	84.4	38.7	128.5
"102807_at"	1728.6	1693.2	1565.3	1235.8	1262.2	1215.5
"102808_at"	268.5	240.6	189.1	172.7	246.6	189.9
"102809_s_at"	223.7	407.7	231.1	340	337.7	312
"102811_at"	620.9	679.1	617.4	389.3	450.5	487.2
"102812_i_at"	887.9	652.1	877.6	787.5	661.8	731.6
"102813_f_at"	400.9	491	476.3	604.9	596.5	573.6
"102814_f_at"	111	71	44.5	68.9	156.8	20.8
"102815_at"	2426.6	2312	2086.7	1391.8	1451.3	1613.6
"102816_at"	315.8	341.7	258.6	461.5	423.2	463.1
"102817_at"	170.4	180.9	391.1	333.1	278.4	176.7
"102818_at"	128.5	30.6	125.6	80.6	32.4	143.6
"102819_at"	56.7	37.2	45.5	49.8	107.8	114.7
"102820_at"	30.6	13.7	25.3	22	16.7	40.4
"102821_s_at"	18196.1	16968.4	16467.3	17395.2	15621.4	16172.3
"102822_at"	5.8	49.4	9.8	59	3.8	13.1
"102823_at"	8	5.6	21.4	29.5	15.3	10.5
"102824_g_at"	13.4	23	17.6	11.4	7.1	3.2
"102825_at"	43.4	7.4	36.8	12.4	39	12.5
"102826_at"	165.1	217.8	289.7	264.4	267	282.6
"102827_at"	762	727.3	754.8	564.1	559	555.9
"102828_at"	131.5	150.2	98.7	199.3	241.3	228.1
"102829_s_at"	172.8	171.5	179.7	179.3	249.9	217.7
"102830_at"	18.5	10.7	16.1	11.7	14.2	6.8
"102831_s_at"	37.7	94.9	35	87	114.9	84.8
"102832_at"	199.4	131.2	27.9	121.3	81.2	76.1
"102833_at"	334.9	154.5	134	460.9	546.6	365.3
"102834_at"	66	110.5	13.8	74.5	35	111.2
"102835_at"	737.2	780.5	876.7	995.2	1005.4	843.1
"102836_at"	563.9	530.8	441.9	406.3	505.7	433.6
"102838_at"	16.3	28	16.2	7	20.9	11.5
"102839_at"	195.8	216.3	319.3	411.5	381.3	304.3
"102840_at"	86.1	163.8	178	138.5	229.8	105.7
"102841_at"	371.7	504.9	363.3	393.9	498	451.3
"102843_s_at"	71	59.9	46.9	54	8.9	51.4
"102844_at"	14.4	11.4	37.6	9.1	14.8	9.1
"102845_at"	946.1	992.5	888.7	739.1	755.5	676.3
"102846_at"	135.3	131.1	200.2	105.3	30.2	32.8
"102847_s_at"	129.2	40.2	23.4	75	174.8	28.1
"102848_f_at"	531.5	570.6	421.5	754	775.6	829.2
"102849_at"	16.5	5.7	12.1	5.6	102.6	6.2
"102850_at"	733.1	700.5	720.7	595.1	532.1	665
"102851_s_at"	54	94.8	112	131.4	103.2	141
"102852_at"	159.9	131.3	76.1	104	122.4	79.7
"102853_at"	842.9	847.3	787.1	701.2	824.5	891.6
"102854_s_at"	250.8	207.4	173.8	187.5	169.1	188.1
"102856_at"	220.4	343.9	416.9	512.9	342.5	299.8
"102857_at"	92.7	15.4	130.6	94.2	15	72.9
"102858_at"	13.3	16.6	41.4	49.8	16.9	28.2
"102859_at"	312.8	277.7	266.4	334.8	397.6	442.3
"102860_at"	500.1	571.8	486.8	362.3	344.5	186.7
"102861_at"	197.8	157.8	227.4	296.4	281.6	240.5
"102862_at"	117.6	61.3	36.1	37.7	48.3	44.2
"102863_at"	243.7	210.1	117.4	247.3	255.1	156.2
"102864_at"	27.3	21.1	23.1	15.7	20.2	13.4
"102865_at"	21.3	133.1	90.9	127.4	45.9	93.2
"102866_at"	459.9	447.5	597.4	563.5	540.1	486.7
"102867_at"	92.7	202.3	191.9	256.3	252.5	228.8
"102868_g_at"	94.7	32.7	21.7	56.3	195.9	51.3
"102869_at"	221	249.2	263.2	113.7	283.7	128.6
"102870_at"	238.1	237.5	296.9	572.7	459.2	501.9
"102871_at"	65.4	48.8	91.8	46.4	49.4	58.3
"102872_f_at"	220.9	128.7	153.9	87.7	129	138.3
"102873_at"	94.8	84.5	98.7	16.9	57.4	67.1
"102874_at"	8.8	18.5	14.2	5.4	91	28.9
"102875_at"	83.2	87.5	125.2	124.9	141	151.3
"102876_at"	9.3	61.2	45.4	36	27.6	49.6
"102877_at"	166.4	96.7	23.8	133.4	34.4	83.5
"102878_at"	380.3	402.6	312.2	319.9	369.2	336.1
"102879_s_at"	240.2	315.5	289.1	154.9	132.3	64.8
"102880_at"	38	35.2	52.5	37.4	23.8	20.4
"102881_at"	206.7	102.5	227.2	195.2	157.8	235.1
"102882_at"	7.6	10.4	14.2	24.5	43.2	7.2
"102883_at"	896	890	805.3	759	938.3	874.1
"102884_at"	174.2	205.3	175.9	382	573.8	475.7
"102885_at"	108.5	130.8	80.3	222	203.5	158.1
"102886_at"	349.8	267.4	306.3	440.4	530.4	423
"102887_at"	87.9	132.4	80.3	113.1	145	86.1
"102888_s_at"	296.6	287.5	336.9	356.4	344.4	357.8
"102889_r_at"	1970.7	1184.8	2689.8	1482.9	1532.5	1528
"102890_at"	971.2	829.1	1041.7	1164.6	1250.3	1141.8
"102891_at"	202.5	207.3	281.7	239.1	117.7	176.3
"102892_at"	53.4	53.4	26.7	30.5	82.4	91.6
"102893_at"	921.5	1022.2	815	809.5	731.9	913.9
"102894_g_at"	1136.1	951.9	733.5	807.5	772.8	769.8
"102895_at"	293.8	377.4	221.9	273.4	320.3	319.5
"102896_at"	169	268.5	264.9	328.8	307.7	362.5
"102898_at"	12	70.4	39.3	8.4	6.1	96.5
"102899_at"	99.9	145.7	73.6	84.3	149	89.2
"102900_at"	38.2	35	30.5	7.4	17.7	4.7
"102901_at"	22.3	12.3	123.9	14.7	17.7	12.5
"102902_at"	27.2	32.8	114.6	84.6	149.6	96.8
"102904_at"	26	12.2	65.3	14.1	10.4	56.1
"102905_at"	201.9	193.1	194.6	136.7	138	157.1
"102906_at"	43.3	83	56.2	44.5	7.9	8.7
"102907_at"	298.8	268.6	236.9	168	191	171.3
"102908_at"	19.9	19.2	21.3	16	12.3	14.5
"102910_at"	148.3	42.8	156	139.3	180.9	202.3
"102911_at"	862.8	620	771.5	911.4	817.7	697.7
"102912_at"	806.5	982.1	621.4	738.6	690.3	820
"102913_at"	55.2	18.7	5.4	8.2	2.1	55
"102914_s_at"	60	42	105	316	52.8	30.4
"102915_at"	1405.6	1121.1	1124.8	927	1016.3	1009.2
"102916_s_at"	33.5	38.7	85.9	35.7	45.2	31.6
"102917_at"	123.8	58.8	190.2	39.6	37.6	87.1
"102918_at"	283.3	326.8	248.3	191.5	359.7	251.2
"102919_at"	292.8	372.2	202	359.2	248.1	295.6
"102920_at"	325.5	263.9	292.1	274.5	307	305.5
"102921_s_at"	3.8	17.5	11.5	14.2	29	6.3
"102922_at"	344.1	291.6	407.9	319.7	345.6	276.4
"102923_at"	24.3	19.6	20.9	15.2	17.8	16.2
"102924_at"	440	392.1	428	608.2	539.4	416.8
"102925_at"	1950.7	1927.6	1866.1	4181.5	4420.3	4843.5
"102926_at"	191.1	169.6	211.3	215.2	222.4	273
"102927_s_at"	469.7	537.9	807.6	838.6	713.9	668.3
"102928_at"	1750.2	1782.2	1859.9	1863.2	1975.2	1916.5
"102929_s_at"	22.5	45.6	42.2	24.8	15.7	46.3
"102930_at"	236.9	191.9	269.8	300.9	326.3	314.5
"102931_at"	30.1	16.5	18.1	26.7	12.2	26.2
"102932_at"	59.6	81.3	43.9	108.9	50.9	78.6
"102933_at"	630.1	497.8	729.9	605.4	535.3	698
"102934_s_at"	526.3	691.2	543.4	628.5	589.3	690.4
"102935_at"	344.6	303.1	217.8	314.6	240.9	313.2
"102936_at"	528.9	503.2	655	584.2	556.5	704.7
"102937_at"	306.6	337.6	338.5	339.9	270.9	204.3
"102938_at"	67.7	36.9	227.1	51.4	42.4	50.3
"102939_s_at"	35.3	16.2	81.4	21.4	28.8	22.4
"102940_at"	205.5	178.6	189.8	213.5	243.2	46.3
"102941_at"	126.1	232	101.2	192.3	235.3	167.8
"102942_at"	149.8	206.3	302.3	210.4	169.8	259.6
"102943_at"	53.9	188.9	157.7	92.9	229.1	176.9
"102944_at"	593.7	695.5	640.7	614.5	604.7	691.5
"102946_r_at"	125.7	116	170.8	127.8	161.7	133.1
"102947_at"	33.9	47.4	95	181.6	20.2	35.1
"102948_at"	5.2	12.4	6.2	5.3	9.9	3.4
"102949_g_at"	38.2	11.2	68.4	36.7	35.7	11.1
"102950_at"	36.1	47.3	94.1	12.6	23.8	56.8
"102951_at"	233.7	162.7	63.7	86.4	201.4	123.2
"102952_g_at"	354.9	325.8	232.9	245.7	232	169.3
"102953_at"	744	867.4	898.1	594.1	781.4	551
"102954_at"	14.3	44.7	19.4	61.1	27.5	21.5
"102955_at"	66.5	108.1	62.4	95.6	55.2	80.3
"102956_at"	16.9	34	23.5	54.3	24.7	26.4
"102957_at"	46.4	65.8	40.3	19	45.2	20.2
"102958_at"	127.4	87.6	58.1	25.7	124.4	116.9
"102959_at"	545.1	678.5	709.5	535.8	429.3	439.7
"102960_at"	372.3	552.9	307	319.8	494.5	487.1
"102961_at"	38.2	7.7	17.7	42.9	12.9	29
"102962_at"	109.4	100.2	229.4	432.6	343.7	422.5
"102963_at"	151.2	182.1	187.9	238.5	214.1	209.7
"102964_at"	535.1	679.5	666	391	418.3	350.8
"102965_at"	137.7	279.3	287.3	69.2	122.2	119.1
"102966_at"	18.6	61.9	22.2	33.4	57.3	5.6
"102967_at"	10.6	6.2	9.4	12.9	4.1	6
"102968_at"	38	51.1	16.3	75.5	14.4	32.9
"102969_at"	716.6	521.7	702.2	488	504.9	366.9
"102970_at"	134.7	165.4	35.8	124.7	114.3	116.6
"102971_at"	47.7	31.6	54.2	46.5	36.8	44.8
"102972_s_at"	160	249.2	313.5	263.3	130	113.4
"102973_f_at"	83.4	14.7	12.9	41.2	81.7	7.2
"102974_at"	15.1	47.3	15.8	13.3	15.1	16.1
"102975_at"	17.8	27.9	8.7	29.2	36.9	16.1
"102976_at"	358.3	509.7	420.8	395.8	309.7	396.6
"102977_at"	49.7	22.6	27.8	41	38.8	48.5
"102978_at"	276.7	78.8	224.4	108.9	166.4	93.1
"102979_at"	60.4	44.5	121	111.3	24.3	91.3
"102980_at"	652.3	484.3	559.1	520.2	453	523.9
"102981_at"	257.8	188.9	160.5	290	281.5	255
"102982_at"	1354.7	1176.7	816.5	1056.1	973.1	1111.6
"102983_at"	242.1	255.2	256.7	230.2	286.4	180.6
"102984_g_at"	501.4	648.5	599.5	448.4	709.9	533.3
"102985_at"	806.5	757.2	935.8	870	747.2	760.1
"102986_at"	340.3	312.4	387.8	313.5	324.2	359.1
"102987_at"	132.6	60	212.5	63.2	64.5	24.2
"102988_at"	1086.2	1416.8	1563.8	1138.5	1052.3	1466.5
"102989_at"	30.8	31.4	28.8	134.4	36.4	30.4
"102990_at"	44	5.8	36.1	2.2	2.7	2
"102991_s_at"	158.9	177.6	180.2	123.5	168.7	167.3
"102992_at"	120	27.4	38.2	86.5	50.9	94.7
"102993_at"	552.2	739	750	744.4	663.9	1056.8
"102994_at"	152.5	116.9	155.8	169.9	105.7	163.7
"102995_s_at"	60.3	36	42.8	28	107	15.9
"102996_at"	444.4	504.2	413.2	470.1	483.8	466.7
"102998_at"	58.4	32	58.9	45.2	25.6	33.8
"103001_at"	696.2	850	730.4	849.7	730.8	840.9
"103002_at"	1165.1	1093.7	1508.9	1186.1	1206.8	1145.8
"103003_i_at"	7.6	1.6	7	2.8	5	4.4
"103004_r_at"	64.1	12.4	16.8	55.9	5.8	7.8
"103005_s_at"	489.8	435.1	477	343.9	326.1	443.9
"103006_at"	293.6	294.9	274.1	164.6	403.8	282.8
"103007_at"	37	45.6	34.9	24.9	26	62.9
"103009_at"	621.7	515.4	478.4	425.4	501.9	596
"103010_at"	311.9	256.9	247.6	324.3	405.2	299.3
"103011_at"	1939.9	2084.8	2472.9	2704.4	2518.9	2718.9
"103012_at"	90.3	187.9	161.7	71.9	95.8	127.4
"103013_at"	611.8	715.5	428.1	903.6	688	710.6
"103015_at"	127.8	30.1	45.6	61.1	120.8	113.6
"103016_s_at"	358.2	324.8	269.9	177.7	101.4	239.5
"103017_at"	261.9	306.2	357.1	245.8	411.6	359.8
"103018_at"	897.8	807.3	552.3	629.6	633.2	790.3
"103020_s_at"	290.2	187.2	197.2	272.3	310.3	287.9
"103021_r_at"	168.8	113.9	87.3	79	146.2	129.3
"103022_at"	27.4	11.5	44.8	29.5	10.5	74.9
"103023_at"	173.5	206.8	198.5	74.4	34.2	131.2
"103024_at"	38.8	25.1	35.3	53.1	13.1	25.4
"103025_at"	464.4	487	493.4	701.1	691.3	621.9
"103026_f_at"	157.3	121.9	87.3	256	459.8	358.7
"103027_at"	879.5	930.8	764	1347.8	1382	1457.1
"103028_at"	117	70.9	115.8	256.7	221.5	161.2
"103029_at"	510.5	439.6	406.8	383.3	410.6	427.4
"103030_at"	577.3	645.1	549.3	545.9	678.8	485.4
"103031_g_at"	485.9	597.4	567.4	549.1	550.3	545.9
"103032_at"	821.2	846.8	697.6	691.3	711.2	689.8
"103033_at"	175.6	163.4	129.8	154.5	111.9	149.3
"103034_at"	1662.2	2455.5	2429.1	2165.7	2331.4	2084
"103035_at"	283.2	247.9	276.3	194.5	252.5	225.9
"103036_at"	540.3	724.7	561.4	720.1	596.4	621.1
"103037_at"	166	203.5	324.6	171.5	233.3	204.8
"103038_at"	208	221.9	288.1	229.3	195.9	182
"103039_at"	166.4	27.2	63	121.2	173.6	200.8
"103040_at"	14.2	7.9	33.3	12.2	7.3	7.5
"103041_at"	27.1	139.5	23.4	35.2	21.7	134.4
"103043_at"	106.6	38.1	225.2	37.6	66.8	35.3
"103044_g_at"	796.2	752	716.8	765.4	685	795.9
"103045_at"	55.7	95.1	17.8	35.9	32.8	33.6
"103046_at"	902.1	873.8	809.3	306.4	467.2	352.5
"103047_at"	163.6	214.5	221.1	174.2	98.4	158.1
"103048_at"	1253.2	1253	1044.5	666.9	694.2	505.4
"103049_at"	240.1	233.6	74	470.6	127.2	182.5
"103050_at"	22.4	101.5	26.4	19.1	18.5	15.2
"103051_at"	251.4	56.9	65.6	26.6	98.1	106.9
"103052_r_at"	168.8	353.1	313.8	182.3	244	164.6
"103053_at"	371.8	475.8	335.4	115.6	378.2	107.3
"103054_at"	2427.8	2093.5	2729.6	1952.7	1803.1	1849
"103055_r_at"	1914.6	1739.5	2782	1955.8	2194.3	1882
"103056_at"	1168.5	1227.7	1083.7	1341.8	1061.4	1177.8
"103057_at"	1251.7	1538.4	1411.3	1597.1	1661.1	1429.1
"103058_f_at"	3.7	71.9	14	15.3	32.6	4.7
"103059_at"	61.5	101.6	35	81.2	40.6	178.2
"103060_at"	247.1	242.1	246.4	26.8	253.3	87.3
"103061_at"	50.2	8	4.8	9.1	38.7	23.5
"103062_at"	193.8	116.7	214.3	278	144	163.8
"103063_at"	164.7	96.1	148.4	70.1	103.5	125.4
"103064_at"	785.4	718.7	800.8	742.8	785	717.2
"103065_at"	1976.1	1902.8	1693.9	2684.1	2424.2	2666
"103066_at"	19.2	26.6	93.5	47.3	30.7	64.2
"103067_at"	605.7	867.6	520.2	586.8	840.8	688.2
"103068_at"	71.3	22.3	140.9	103.7	147.3	105.5
"103069_at"	422.8	716.5	368.5	494.8	561.9	371
"103070_at"	28.4	22.8	26.5	61.9	30.6	121.1
"103071_at"	673.2	666.2	513	532.6	708.8	644.4
"103072_at"	70.2	47.2	19.5	10.7	21.4	7.3
"103073_i_at"	3914.9	4114.7	3629.5	4351.1	4033.5	4004.1
"103074_f_at"	1030.6	1152.9	903.9	1043.9	1013.5	1124.2
"103075_at"	11156	8928.9	9944.4	10618.6	10337.4	11090.8
"103076_at"	306.1	318.2	384.9	274.3	350.1	290.4
"103078_at"	376.7	432.1	354	569.7	514.2	357.9
"103079_at"	995.1	859.6	1011	680.9	723.1	698.2
"103080_at"	75.9	213.4	132.6	188.8	269.3	137
"103081_at"	1583.4	1913	1697.8	1445.7	1503.7	1217.9
"103082_at"	595.9	467.2	497.3	396.7	484.8	424.5
"103083_at"	33.7	22	27	47.6	96.7	29
"103084_at"	24.9	17	22.7	27.8	39.5	28.9
"103085_at"	244.7	207.7	139.9	299.6	194	256.7
"103086_at"	252.1	174.4	173.2	105.5	153.4	203.7
"103087_at"	16.7	6.5	12.5	14.2	71.5	12.5
"103088_at"	22	31.5	18.1	3.2	4	3.4
"103089_at"	35.8	19.4	38.8	18.4	37.1	15.3
"103090_at"	343.1	463.2	203.2	203.5	340.5	286.8
"103091_at"	181.1	336.8	340.4	354.7	207.1	248.1
"103092_at"	418.4	435.4	385.5	244.5	293.4	323.7
"103094_at"	143.4	123.7	289.2	164.2	82.8	18.3
"103095_at"	1296.4	1220.3	1345.7	1165.1	1176	1244.6
"103096_at"	148.9	194.8	6.5	153	97.9	92.4
"103097_at"	297.6	342.8	214.7	346.5	292.7	367.4
"103098_at"	404	496.3	681.3	639.9	661.9	508.1
"103099_f_at"	2385.5	2062.8	2471.6	2060.1	1947.5	1927.3
"103100_at"	409.2	426.7	357.9	265.5	341.3	366
"103101_at"	1371.6	1379.7	1685.7	1468.2	1324.2	1298.6
"103132_at"	27.8	53.5	81.7	41.5	28.8	82.7
"103198_at"	340.7	423.1	240.2	459.6	270.3	181.1
"103199_at"	196.2	80.2	209.4	115.5	145.9	109.9
"103200_at"	12.1	11.2	28	100	6.5	33.6
"103201_at"	845.6	941.6	747	777.1	874.2	952.3
"103202_at"	171.6	155.5	119.2	14.9	154.5	44.2
"103203_f_at"	257.8	404.9	481.6	801.6	756.4	840.4
"103204_r_at"	396.7	406.4	465.9	605	731.6	732.4
"103205_at"	735.8	547.4	631.1	462.2	565	638
"103206_at"	127.1	77.5	32.1	133	48.9	172.9
"103207_at"	693.8	650.4	559.1	1167.5	989.3	1177.5
"103208_at"	35.7	33.5	38.6	118.1	68.4	88.5
"103209_at"	24.7	128.9	125.5	106.7	84.7	78.7
"103210_at"	83.2	44.5	63.4	96	25.3	93.4
"103211_at"	590.3	382.6	394.3	614.4	544.2	540.4
"103212_at"	716.6	709.3	838.7	599.8	501	550.5
"103213_at"	19.4	28.1	44.4	22.6	12.3	6.1
"103214_at"	20.3	11.1	17.9	36.8	22.3	7.8
"103215_g_at"	478.5	502.8	388.7	540.3	365.5	279.3
"103216_f_at"	219.9	40.5	223.4	91.8	27.8	177.3
"103217_at"	243.9	155.5	274.2	126.3	279.8	155.3
"103218_at"	580.2	546.1	539.9	492.6	619.2	528.5
"103219_at"	188.2	209.7	159.8	99.8	130.1	112.4
"103220_at"	546.8	372.5	346.2	459.1	505.3	590.5
"103221_at"	323.7	281.9	252.8	382.7	332.5	428.1
"103222_at"	334.6	411.3	212.6	302	330.4	404.9
"103223_at"	66.1	10.9	60.3	5.8	10.9	8.3
"103224_at"	194.5	22.4	16.7	84.5	123.9	125.9
"103225_at"	130.2	40.7	160.1	61.7	71.7	62.7
"103226_at"	55.7	21	59.7	48.6	44.9	20.5
"103227_at"	16	13.7	8.1	30.3	60.2	8.5
"103228_at"	283	288.2	279.8	683	723.2	776.1
"103229_at"	10.4	120.9	82.4	171.6	165.9	218.2
"103231_at"	104.4	115	106.9	77.1	78.5	58.9
"103232_at"	912.2	989.7	871.1	608.6	999	1000.4
"103233_at"	170	38.2	89.1	60	34.6	138.3
"103234_at"	416	471.1	658.7	421.1	517.1	488.5
"103235_at"	116.2	37.6	52.8	127.5	242	231
"103236_at"	89	77.8	99.8	24.6	56.6	16.3
"103237_at"	72.6	132.6	109.5	428.2	277.4	226.3
"103238_at"	14.7	25.5	19.8	14.8	18.8	33
"103239_at"	80	73.2	27.9	55.5	81.1	16.8
"103240_f_at"	153.4	126.8	178.4	101.5	97.1	146.6
"103241_at"	35.4	43.7	54.9	26.6	57	56.7
"103242_at"	731.8	837.9	634.4	719	736.6	978.1
"103243_at"	48.9	47.6	165.2	128.4	275.2	157
"103244_at"	28	53.5	33.5	236.8	206.6	204.5
"103245_at"	24	41	59.6	11.8	11.4	61.1
"103247_at"	149.7	146.4	173.3	149.5	169.8	154.7
"103248_at"	547	424.5	556.7	475	588.4	463.1
"103249_at"	32.5	42.8	50.1	28.9	39	48.1
"103250_at"	73.5	125.3	102.1	18.6	42.5	79.9
"103251_at"	183.5	156.8	158.7	87.3	155.9	199
"103252_at"	11	58.1	93.2	64.6	88.1	7.3
"103253_at"	32.8	56.2	34.3	106.3	140.6	23.4
"103254_at"	207	209.8	233.2	164.6	181.1	186.4
"103255_at"	45	55.4	63.2	162.2	51.1	32.5
"103256_at"	17.1	71.3	12	21.2	19.2	61.1
"103257_at"	121.3	14.6	84.7	73.8	6.4	59.7
"103258_at"	169.6	162	158.3	316.4	368.5	296.6
"103259_at"	90.4	55.2	60.1	37.4	81.6	20.9
"103260_at"	358.9	385.3	300	268.5	327.8	350.5
"103261_at"	450.8	435.1	419.6	515.4	691.9	487.3
"103262_at"	57.7	162.3	20.4	107.5	98.1	55.6
"103263_at"	584.5	595.6	448.7	427.2	352.3	456.6
"103264_at"	100	132.8	32	217.1	284.6	177.3
"103265_r_at"	12.5	10.8	14.7	11.6	17	29.3
"103266_at"	85.8	199	74.7	204.4	98.4	138.3
"103267_i_at"	18.4	34.8	26.8	12.2	21.9	12.3
"103268_r_at"	73.7	49.5	34.5	38.7	191.5	138.6
"103269_f_at"	350.3	354.4	256.1	354.8	333.1	351.4
"103270_at"	2001.6	2066.2	2526.4	2016.1	1827.6	1734.9
"103271_at"	72.5	72.7	13.9	54.5	79.4	48.6
"103272_at"	615.4	321.5	394.2	376.6	591.6	589.5
"103273_s_at"	42.4	14.7	117.2	135.5	69	95.5
"103274_at"	33.7	111	37	38.4	41.7	39.2
"103275_at"	413.1	354.3	355.3	253.5	347.8	354.6
"103276_at"	208.1	146.3	168.1	138.6	185.6	133.2
"103277_s_at"	756	827.4	734.6	715.9	677.7	645.5
"103278_at"	76.1	19.1	231.2	142.1	182.2	122.2
"103279_at"	14.6	19.9	7	20.7	5	10.3
"103281_at"	448.3	318.4	193.4	389.8	323.3	274.6
"103282_at"	382.8	358.7	436.3	420.5	430.6	469.7
"103283_at"	20.3	16.3	5.9	9.2	9.3	10.2
"103284_at"	49.2	33.6	82.5	24.9	31.5	35.7
"103285_at"	233.9	140.9	171.2	208.4	253.3	174.6
"103286_at"	348.1	371.3	263.7	334.4	464.9	415.2
"103288_at"	391.8	375.4	386.6	304.9	279.1	296.7
"103289_at"	32.8	55.6	73.9	6.9	67.3	15.6
"103291_at"	42.2	110.8	54.9	46.8	88.5	47.7
"103292_at"	116.1	77.7	49	93.1	24.1	15
"103293_at"	498.5	456.5	370.9	501.5	426.5	450.5
"103294_at"	182.8	161.2	190.2	112.2	59.2	75.7
"103295_at"	402	487.7	301.7	444.3	363.5	379.1
"103296_at"	47.9	94.9	14.8	117.4	53.8	69.4
"103297_at"	45	56.5	49.9	35	48.2	124.3
"103298_at"	15.5	17.7	10.2	35.1	12.6	17.9
"103299_at"	64.8	64.5	38.5	8.5	6.4	9.8
"103300_at"	781.6	927.4	838.9	1138.9	1377.4	1528.1
"103301_i_at"	311.6	218.1	373.7	104.3	192.8	266.1
"103302_r_at"	442.9	333.1	586	302.5	306.4	382.8
"103303_at"	432.3	409.8	274	218.5	158.1	215.6
"103305_at"	149.5	54.3	109.2	220.5	237	205
"103306_at"	119.6	96.4	126	349.1	348.4	340.5
"103308_at"	836.7	730	668.4	689.9	805.6	756
"103309_at"	406.8	456.2	389.7	406.9	494.4	551.8
"103310_at"	617.7	502.3	656.3	857.5	758.8	948.2
"103311_at"	532.9	495.4	350.1	354	358.6	306.1
"103312_f_at"	725.5	699.5	502.4	639	562.5	620.2
"103313_r_at"	52.5	69	54.9	22.2	47.3	67.4
"103314_at"	65.9	6.9	4.4	4.6	91.6	6.3
"103315_at"	895.8	653.2	626.6	706.1	587.1	777.9
"103316_at"	372	431.8	442.8	296.6	362	328.2
"103317_at"	30.3	3.9	15.3	69.8	20.2	34.5
"103318_at"	370.6	415.5	352.8	432.5	457.2	495.7
"103319_at"	211.4	259.8	184.5	257.4	266.3	358.3
"103321_at"	354.7	198.3	310.7	210.2	231.6	342.5
"103322_at"	511.5	673.4	714.1	560.3	630.5	686.9
"103326_at"	58.6	115.5	102.1	136.1	36.1	54.1
"103327_at"	381	269	335.4	253.4	236.8	307.4
"103328_at"	236.6	126.5	163.2	129.5	168.8	157
"103329_at"	55	49.5	125.1	15.8	31.5	9.3
"103330_at"	532.3	533.1	397.6	473.3	682.2	728
"103331_at"	183.3	166.3	98.9	83.6	127.2	80
"103332_at"	124.4	101.3	92.7	146	114.3	96.7
"103333_at"	194	272.9	299.4	163.3	341.5	188.5
"103334_at"	258	400.1	376.5	327.6	385.4	479.2
"103335_at"	469.3	525.4	329	556	565.1	606.2
"103336_r_at"	4.5	55	21.4	17.5	13.2	47.5
"103338_at"	222.7	142.4	65.6	83.1	117.6	205.9
"103340_at"	157	230.9	395.9	258.4	253	252.1
"103341_at"	3023	3558.6	4306.8	3514.5	3168.8	2909.2
"103342_at"	2262.3	2146.7	2019.1	1902.8	2003.4	1996
"103343_at"	207.4	191.3	147.9	210	251.8	156.1
"103344_at"	193.7	221.8	132.6	198.5	160.6	236.7
"103345_at"	1352.1	1329.6	1369.3	1069.3	1034.9	962.4
"103346_at"	926.8	904.4	840.3	502.7	598	743.2
"103347_at"	468	420.2	381.6	331.6	326.8	447.6
"103348_at"	493.5	646.4	588.2	579.4	619.5	573.8
"103349_at"	15.7	22.8	84.3	21.5	101.3	51.1
"103350_at"	2894.3	4035	3486.9	3433.8	3069.6	3546.8
"103352_at"	499.7	391.7	341.9	433.8	535.8	597
"103353_f_at"	333.2	276.8	347.6	275.1	355.1	299.9
"103354_at"	1090	1082.8	1130.2	1056.1	1094.1	1115.4
"103355_at"	37.8	14.3	13.9	41.3	10.7	46.9
"103356_at"	107	113.8	118.8	93.6	95.7	90.1
"103357_at"	56.9	27.2	9.7	30.4	9.4	7.3
"103359_at"	326	341.3	520.4	341.7	261	351
"103360_at"	9.4	22.6	30	14.6	60.3	25.3
"103361_at"	77.7	160.5	17.4	46.3	92.8	14.6
"103362_at"	24.3	22.7	9.1	18.4	7.2	6.6
"103363_at"	557.6	429.2	511.2	471.4	396.8	466.7
"103364_f_at"	901.5	932.1	774.2	1340.8	1040.3	1070.1
"103365_s_at"	20.5	19.4	14.7	20.9	19.8	20.5
"103366_at"	176.6	157.6	149.2	221.6	278.6	185.2
"103367_at"	9.2	16.8	45.9	17.8	9.3	39.1
"103369_at"	158.6	244.7	177	302.1	99.6	215.9
"103370_at"	1862.8	1882.4	1312.1	1318.8	1590.3	1759.5
"103371_at"	1844.8	2020.2	1741.7	1286.3	1176.1	1466.8
"103372_at"	26.2	30.9	14.2	14.3	21.8	12
"103374_at"	44.7	128.2	96.3	51.4	48.3	23.6
"103375_at"	370.3	596.7	488.5	385.7	209.5	228.7
"103376_s_at"	402.1	227.6	211.5	123.3	165.4	73.2
"103377_at"	767.8	685.5	619.4	461.2	434.6	391.1
"103378_at"	22.3	4.6	8.4	97.9	66.6	11.1
"103379_at"	252.7	298.8	302	237.6	250.2	296.7
"103381_at"	1801.6	1777.2	1877.1	1695.8	1582	1905.1
"103384_at"	27.2	126.5	65.4	14.5	17.5	41.1
"103385_at"	5120.4	4546.9	6102.3	3357.3	2621.6	3140.5
